COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG0154	J	Asp-tRNAAsn/Glu-tRNAGln_amidotransferase_A_subunit_or_related_amidase	8019257881	Ga0599601_01_782459_784633	Asp-tRNA(Asn)/Glu-tRNA(Gln)_amidotransferase_A_subunit_family_amidase	8019257108	Enterococcus_faecalis_1521	782459	784633	SAMN23424733
COG0154	J	Asp-tRNAAsn/Glu-tRNAGln_amidotransferase_A_subunit_or_related_amidase	8019257586	Ga0599601_01_474223_475809	amidase	8019257108	Enterococcus_faecalis_1521	474223	475809	SAMN23424733
COG0154	J	Asp-tRNAAsn/Glu-tRNAGln_amidotransferase_A_subunit_or_related_amidase	8019259395	Ga0599601_01_2345770_2347218	amidase	8019257108	Enterococcus_faecalis_1521	2345770	2347218	SAMN23424733
COG0162	J	Tyrosyl-tRNA_synthetase	8019257484	Ga0599601_01_367381_368637	tyrosyl-tRNA_synthetase	8019257108	Enterococcus_faecalis_1521	367381	368637	SAMN23424733
COG0162	J	Tyrosyl-tRNA_synthetase	8019258565	Ga0599601_01_1467644_1468906	tyrosyl-tRNA_synthetase	8019257108	Enterococcus_faecalis_1521	1467644	1468906	SAMN23424733
COG0164	L	Ribonuclease_HII	8019258482	Ga0599601_01_1388172_1388939	ribonuclease_HII	8019257108	Enterococcus_faecalis_1521	1388172	1388939	SAMN23424733
COG0166	G	Glucose-6-phosphate_isomerase	8019258327	Ga0599601_01_1224922_1226271	glucose-6-phosphate_isomerase	8019257108	Enterococcus_faecalis_1521	1224922	1226271	SAMN23424733
COG0167	F	Dihydroorotate_dehydrogenase	8019258541	Ga0599601_01_1443909_1444844	dihydroorotate_dehydrogenase_(NAD+)_catalytic_subunit	8019257108	Enterococcus_faecalis_1521	1443909	1444844	SAMN23424733
COG0167	F	Dihydroorotate_dehydrogenase	8019257350	Ga0599601_01_228005_228940	dihydroorotate_dehydrogenase_(fumarate)	8019257108	Enterococcus_faecalis_1521	228005	228940	SAMN23424733
COG0168	P	Trk-type_K+_transport_system,_membrane_component	8019259029	Ga0599601_01_1983051_1984466	Trk-type_K+_transport_system_membrane_component	8019257108	Enterococcus_faecalis_1521	1983051	1984466	SAMN23424733
COG0168	P	Trk-type_K+_transport_system,_membrane_component	8019257360	Ga0599601_01_237690_239057	trk_system_potassium_uptake_protein_TrkH	8019257108	Enterococcus_faecalis_1521	237690	239057	SAMN23424733
COG0169	E	Shikimate_5-dehydrogenase	8019258396	Ga0599601_01_1296690_1297556	shikimate_dehydrogenase	8019257108	Enterococcus_faecalis_1521	1296690	1297556	SAMN23424733
COG0171	H	NH3-dependent_NAD+_synthetase	8019259090	Ga0599601_01_2049371_2050198	NAD+_synthase	8019257108	Enterococcus_faecalis_1521	2049371	2050198	SAMN23424733
COG0172	J	Seryl-tRNA_synthetase	8019257195	Ga0599601_01_104993_106264	seryl-tRNA_synthetase	8019257108	Enterococcus_faecalis_1521	104993	106264	SAMN23424733
COG0172	J	Seryl-tRNA_synthetase	8019259676	Ga0599601_01_2637981_2639252	seryl-tRNA_synthetase	8019257108	Enterococcus_faecalis_1521	2637981	2639252	SAMN23424733
COG0173	J	Aspartyl-tRNA_synthetase	8019258737	Ga0599601_01_1653846_1655615	aspartyl-tRNA_synthetase	8019257108	Enterococcus_faecalis_1521	1653846	1655615	SAMN23424733
COG0174	E	Glutamine_synthetase	8019258806	Ga0599601_01_1729650_1730990	glutamine_synthetase	8019257108	Enterococcus_faecalis_1521	1729650	1730990	SAMN23424733
COG0176	G	Transaldolase	8019259687	Ga0599601_01_2651224_2651901	transaldolase	8019257108	Enterococcus_faecalis_1521	2651224	2651901	SAMN23424733
COG0177	L	Endonuclease_III	8019258023	Ga0599601_01_915582_916229	endonuclease-3	8019257108	Enterococcus_faecalis_1521	915582	916229	SAMN23424733
COG0178	L	Excinuclease_UvrABC_ATPase_subunit	8019257610	Ga0599601_01_501315_504134	excinuclease_ABC_subunit_A	8019257108	Enterococcus_faecalis_1521	501315	504134	SAMN23424733
COG0178	L	Excinuclease_UvrABC_ATPase_subunit	8019257880	Ga0599601_01_780060_782297	excinuclease_ABC_A_subunit	8019257108	Enterococcus_faecalis_1521	780060	782297	SAMN23424733
COG0180	J	Tryptophanyl-tRNA_synthetase	8019258871	Ga0599601_01_1807679_1808683	tryptophanyl-tRNA_synthetase	8019257108	Enterococcus_faecalis_1521	1807679	1808683	SAMN23424733
COG0180	J	Tryptophanyl-tRNA_synthetase	8019259139	Ga0599601_01_2099422_2100432	tryptophanyl-tRNA_synthetase	8019257108	Enterococcus_faecalis_1521	2099422	2100432	SAMN23424733
COG0183	I	Acetyl-CoA_acetyltransferase	8019258240	Ga0599601_01_1138067_1140478	hydroxymethylglutaryl-CoA_reductase	8019257108	Enterococcus_faecalis_1521	1138067	1140478	SAMN23424733
COG0184	J	Ribosomal_protein_S15P/S13E	8019259460	Ga0599601_01_2415756_2416025	small_subunit_ribosomal_protein_S15	8019257108	Enterococcus_faecalis_1521	2415756	2416025	SAMN23424733
COG0185	J	Ribosomal_protein_S19	8019257249	Ga0599601_01_158751_159029	small_subunit_ribosomal_protein_S19	8019257108	Enterococcus_faecalis_1521	158751	159029	SAMN23424733
COG0186	J	Ribosomal_protein_S17	8019257254	Ga0599601_01_160760_161026	small_subunit_ribosomal_protein_S17	8019257108	Enterococcus_faecalis_1521	160760	161026	SAMN23424733
COG0187	L	DNA_gyrase/topoisomerase_IV,_subunit_B	8019257690	Ga0599601_01_585411_586439	DNA_gyrase_subunit_B	8019257108	Enterococcus_faecalis_1521	585411	586439	SAMN23424733
COG0187	L	DNA_gyrase/topoisomerase_IV,_subunit_B	8019258446	Ga0599601_01_1355318_1357375	topoisomerase-4_subunit_B	8019257108	Enterococcus_faecalis_1521	1355318	1357375	SAMN23424733
COG0187	L	DNA_gyrase/topoisomerase_IV,_subunit_B	8019257112	Ga0599601_01_4613_6562	DNA_gyrase_subunit_B	8019257108	Enterococcus_faecalis_1521	4613	6562	SAMN23424733
COG0188	L	DNA_gyrase/topoisomerase_IV,_subunit_A	8019257113	Ga0599601_01_6618_9119	DNA_gyrase_subunit_A	8019257108	Enterococcus_faecalis_1521	6618	9119	SAMN23424733
COG0188	L	DNA_gyrase/topoisomerase_IV,_subunit_A	8019258445	Ga0599601_01_1352843_1355305	topoisomerase-4_subunit_A	8019257108	Enterococcus_faecalis_1521	1352843	1355305	SAMN23424733
COG0190	H	5,10-methylene-tetrahydrofolate_dehydrogenase/Methenyl_tetrahydrofolate_cyclohydrolase	8019257826	Ga0599601_01_725634_726479	methylenetetrahydrofolate_dehydrogenase_(NADP+)/methenyltetrahydrofolate_cyclohydrolase	8019257108	Enterococcus_faecalis_1521	725634	726479	SAMN23424733
COG0191	G	Fructose/tagatose_bisphosphate_aldolase	8019258035	Ga0599601_01_927913_928782	fructose-bisphosphate_aldolase_class_II	8019257108	Enterococcus_faecalis_1521	927913	928782	SAMN23424733
COG0192	H	S-adenosylmethionine_synthetase	8019257633	Ga0599601_01_528314_529498	S-adenosylmethionine_synthetase	8019257108	Enterococcus_faecalis_1521	528314	529498	SAMN23424733
COG0193	J	Peptidyl-tRNA_hydrolase	8019257294	Ga0599601_01_190038_190604	PTH1_family_peptidyl-tRNA_hydrolase	8019257108	Enterococcus_faecalis_1521	190038	190604	SAMN23424733
COG0194	F	Guanylate_kinase	8019259065	Ga0599601_01_2025708_2026277	guanylate_kinase	8019257108	Enterococcus_faecalis_1521	2025708	2026277	SAMN23424733
COG0194	F	Guanylate_kinase	8019259514	Ga0599601_01_2474648_2475262	guanylate_kinase	8019257108	Enterococcus_faecalis_1521	2474648	2475262	SAMN23424733
COG0195	K	Transcription_antitermination_factor_NusA,_contains_S1_and_KH_domains	8019258144	Ga0599601_01_1041765_1042964	N_utilization_substance_protein_A	8019257108	Enterococcus_faecalis_1521	1041765	1042964	SAMN23424733
COG0196	H	FAD_synthase	8019258169	Ga0599601_01_1062466_1063416	riboflavin_kinase/FMN_adenylyltransferase	8019257108	Enterococcus_faecalis_1521	1062466	1063416	SAMN23424733
COG0197	J	Ribosomal_protein_L16/L10AE	8019257252	Ga0599601_01_160124_160558	large_subunit_ribosomal_protein_L16	8019257108	Enterococcus_faecalis_1521	160124	160558	SAMN23424733
COG0198	J	Ribosomal_protein_L24	8019257256	Ga0599601_01_161488_161799	large_subunit_ribosomal_protein_L24	8019257108	Enterococcus_faecalis_1521	161488	161799	SAMN23424733
COG0199	J	Ribosomal_protein_S14	8019259588	Ga0599601_01_2547478_2547747	small_subunit_ribosomal_protein_S14	8019257108	Enterococcus_faecalis_1521	2547478	2547747	SAMN23424733
COG0199	J	Ribosomal_protein_S14	8019257258	Ga0599601_01_162383_162568	small_subunit_ribosomal_protein_S14	8019257108	Enterococcus_faecalis_1521	162383	162568	SAMN23424733
COG0200	J	Ribosomal_protein_L15	8019257264	Ga0599601_01_164850_165290	large_subunit_ribosomal_protein_L15	8019257108	Enterococcus_faecalis_1521	164850	165290	SAMN23424733
COG0201	U	Preprotein_translocase_subunit_SecY	8019257265	Ga0599601_01_165291_166589	preprotein_translocase_subunit_SecY	8019257108	Enterococcus_faecalis_1521	165291	166589	SAMN23424733
COG0202	K	DNA-directed_RNA_polymerase,_alpha_subunit/40_kD_subunit	8019258912	Ga0599601_01_1862313_1862504	DNA-directed_RNA_polymerase_alpha_subunit	8019257108	Enterococcus_faecalis_1521	1862313	1862504	SAMN23424733
COG0202	K	DNA-directed_RNA_polymerase,_alpha_subunit/40_kD_subunit	8019257271	Ga0599601_01_168787_169725	DNA-directed_RNA_polymerase_subunit_alpha	8019257108	Enterococcus_faecalis_1521	168787	169725	SAMN23424733
COG0203	J	Ribosomal_protein_L17	8019257272	Ga0599601_01_169799_170182	large_subunit_ribosomal_protein_L17	8019257108	Enterococcus_faecalis_1521	169799	170182	SAMN23424733
COG0204	I	1-acyl-sn-glycerol-3-phosphate_acyltransferase	8019259145	Ga0599601_01_2110964_2111590	1-acyl-sn-glycerol-3-phosphate_acyltransferase	8019257108	Enterococcus_faecalis_1521	2110964	2111590	SAMN23424733
COG0205	G	6-phosphofructokinase	8019257894	Ga0599601_01_798391_799353	6-phosphofructokinase_1	8019257108	Enterococcus_faecalis_1521	798391	799353	SAMN23424733
COG0206	D	Cell_division_GTPase_FtsZ	8019257845	Ga0599601_01_744407_745639	cell_division_protein_FtsZ	8019257108	Enterococcus_faecalis_1521	744407	745639	SAMN23424733
COG0207	F	Thymidylate_synthase	8019258411	Ga0599601_01_1312322_1313269	thymidylate_synthase	8019257108	Enterococcus_faecalis_1521	1312322	1313269	SAMN23424733
COG0208	F	Ribonucleotide_reductase_beta_subunit,_ferritin-like_domain	8019257472	Ga0599601_01_356070_357035	ribonucleoside-diphosphate_reductase_beta_chain	8019257108	Enterococcus_faecalis_1521	356070	357035	SAMN23424733
COG0209	F	Ribonucleotide_reductase_alpha_subunit	8019257473	Ga0599601_01_357236_359395	ribonucleoside-diphosphate_reductase_alpha_chain	8019257108	Enterococcus_faecalis_1521	357236	359395	SAMN23424733
COG0210	L	Superfamily_I_DNA_or_RNA_helicase	8019257571	Ga0599601_01_456780_459038	DNA_helicase-2/ATP-dependent_DNA_helicase_PcrA	8019257108	Enterococcus_faecalis_1521	456780	459038	SAMN23424733
COG0211	J	Ribosomal_protein_L27	8019257818	Ga0599601_01_719138_719425	large_subunit_ribosomal_protein_L27	8019257108	Enterococcus_faecalis_1521	719138	719425	SAMN23424733
COG0212	H	5-formyltetrahydrofolate_cyclo-ligase	8019259237	Ga0599601_01_2194997_2195539	5-formyltetrahydrofolate_cyclo-ligase	8019257108	Enterococcus_faecalis_1521	2194997	2195539	SAMN23424733
COG0213	F	Thymidine_phosphorylase	8019257219	Ga0599601_01_129187_130488	pyrimidine-nucleoside_phosphorylase	8019257108	Enterococcus_faecalis_1521	129187	130488	SAMN23424733
COG0215	J	Cysteinyl-tRNA_synthetase	8019257149	Ga0599601_01_48514_49926	cysteinyl-tRNA_synthetase	8019257108	Enterococcus_faecalis_1521	48514	49926	SAMN23424733
COG0216	J	Protein_chain_release_factor_A	8019259026	Ga0599601_01_1979268_1980341	peptide_chain_release_factor_1	8019257108	Enterococcus_faecalis_1521	1979268	1980341	SAMN23424733
COG0217	J K	Transcriptional_and/or_translational_regulatory_protein_YebC/TACO1	8019259252	Ga0599601_01_2212721_2213440	YebC/PmpR_family_DNA-binding_regulatory_protein	8019257108	Enterococcus_faecalis_1521	2212721	2213440	SAMN23424733
COG0217	J K	Transcriptional_and/or_translational_regulatory_protein_YebC/TACO1	8019257514	Ga0599601_01_395422_396150	YebC/PmpR_family_DNA-binding_regulatory_protein	8019257108	Enterococcus_faecalis_1521	395422	396150	SAMN23424733
COG0218	D	GTP-binding_protein_EngB_required_for_normal_cell_division	8019258693	Ga0599601_01_1605128_1605709	GTP-binding_protein	8019257108	Enterococcus_faecalis_1521	1605128	1605709	SAMN23424733
COG0219	J	tRNA(Leu)_C34_or_U34_(ribose-2'-O)-methylase_TrmL,_contains_SPOUT_domain	8019259125	Ga0599601_01_2086624_2087130	tRNA_(cytidine/uridine-2'-O-)-methyltransferase	8019257108	Enterococcus_faecalis_1521	2086624	2087130	SAMN23424733
COG0220	J	tRNA_G46_methylase_TrmB	8019257542	Ga0599601_01_425337_425981	tRNA_(guanine-N7-)-methyltransferase	8019257108	Enterococcus_faecalis_1521	425337	425981	SAMN23424733
COG0222	J	Ribosomal_protein_L7/L12	8019259164	Ga0599601_01_2130120_2130488	large_subunit_ribosomal_protein_L7/L12	8019257108	Enterococcus_faecalis_1521	2130120	2130488	SAMN23424733
COG0223	J	Methionyl-tRNA_formyltransferase	8019259510	Ga0599601_01_2470299_2471240	methionyl-tRNA_formyltransferase	8019257108	Enterococcus_faecalis_1521	2470299	2471240	SAMN23424733
COG0224	C	FoF1-type_ATP_synthase,_gamma_subunit	8019259077	Ga0599601_01_2037410_2038318	F-type_H+-transporting_ATPase_subunit_gamma	8019257108	Enterococcus_faecalis_1521	2037410	2038318	SAMN23424733
COG0225	O	Peptide_methionine_sulfoxide_reductase_MsrA	8019258510	Ga0599601_01_1414479_1414994	peptide-methionine_(S)-S-oxide_reductase	8019257108	Enterococcus_faecalis_1521	1414479	1414994	SAMN23424733
COG0226	P	ABC-type_phosphate_transport_system,_periplasmic_component	8019258532	Ga0599601_01_1433004_1433894	phosphate_transport_system_substrate-binding_protein	8019257108	Enterococcus_faecalis_1521	1433004	1433894	SAMN23424733
COG0226	P	ABC-type_phosphate_transport_system,_periplasmic_component	8019258586	Ga0599601_01_1489114_1489968	phosphate_transport_system_substrate-binding_protein	8019257108	Enterococcus_faecalis_1521	1489114	1489968	SAMN23424733
COG0227	J	Ribosomal_protein_L28	8019259503	Ga0599601_01_2463259_2463447	large_subunit_ribosomal_protein_L28	8019257108	Enterococcus_faecalis_1521	2463259	2463447	SAMN23424733
COG0228	J	Ribosomal_protein_S16	8019258523	Ga0599601_01_1425140_1425415	small_subunit_ribosomal_protein_S16	8019257108	Enterococcus_faecalis_1521	1425140	1425415	SAMN23424733
COG0229	O	Peptide_methionine_sulfoxide_reductase_MsrB	8019259548	Ga0599601_01_2503423_2503860	peptide-methionine_(R)-S-oxide_reductase	8019257108	Enterococcus_faecalis_1521	2503423	2503860	SAMN23424733
COG0230	J	Ribosomal_protein_L34	8019259716	Ga0599601_01_2682327_2682461	large_subunit_ribosomal_protein_L34	8019257108	Enterococcus_faecalis_1521	2682327	2682461	SAMN23424733
COG0231	J	Translation_elongation_factor_P_(EF-P)/translation_initiation_factor_5A_(eIF-5A)	8019257352	Ga0599601_01_229982_230542	elongation_factor_P	8019257108	Enterococcus_faecalis_1521	229982	230542	SAMN23424733
COG0232	F	dGTP_triphosphohydrolase	8019258726	Ga0599601_01_1642170_1643531	dGTPase	8019257108	Enterococcus_faecalis_1521	1642170	1643531	SAMN23424733
COG0233	J	Ribosome_recycling_factor	8019258904	Ga0599601_01_1856065_1856622	ribosome_recycling_factor	8019257108	Enterococcus_faecalis_1521	1856065	1856622	SAMN23424733
COG0234	O	Co-chaperonin_GroES_(HSP10)	8019259097	Ga0599601_01_2057396_2057680	chaperonin_GroES	8019257108	Enterococcus_faecalis_1521	2057396	2057680	SAMN23424733
COG0235	G E	Ribulose-5-phosphate_4-epimerase/Fuculose-1-phosphate_aldolase	8019257439	Ga0599601_01_324252_325100	rhamnulose-1-phosphate_aldolase	8019257108	Enterococcus_faecalis_1521	324252	325100	SAMN23424733
COG0235	G E	Ribulose-5-phosphate_4-epimerase/Fuculose-1-phosphate_aldolase	8019257999	Ga0599601_01_893054_893764	L-ribulose-5-phosphate_4-epimerase	8019257108	Enterococcus_faecalis_1521	893054	893764	SAMN23424733
COG0236	I	Acyl_carrier_protein	8019259194	Ga0599601_01_2157122_2157358	D-alanine--poly(phosphoribitol)_ligase_subunit_2	8019257108	Enterococcus_faecalis_1521	2157122	2157358	SAMN23424733
COG0236	I	Acyl_carrier_protein	8019259270	Ga0599601_01_2227454_2227681	acyl_carrier_protein	8019257108	Enterococcus_faecalis_1521	2227454	2227681	SAMN23424733
COG0236	I	Acyl_carrier_protein	8019259494	Ga0599601_01_2454004_2454243	acyl_carrier_protein	8019257108	Enterococcus_faecalis_1521	2454004	2454243	SAMN23424733
COG0237	H	Dephospho-CoA_kinase	8019257724	Ga0599601_01_628982_629581	dephospho-CoA_kinase	8019257108	Enterococcus_faecalis_1521	628982	629581	SAMN23424733
COG0238	J	Ribosomal_protein_S18	8019257116	Ga0599601_01_10233_10472	small_subunit_ribosomal_protein_S18	8019257108	Enterococcus_faecalis_1521	10233	10472	SAMN23424733
COG0240	C	Glycerol-3-phosphate_dehydrogenase	8019258574	Ga0599601_01_1478251_1479273	glycerol-3-phosphate_dehydrogenase_(NAD(P)+)	8019257108	Enterococcus_faecalis_1521	1478251	1479273	SAMN23424733
COG0242	J	Peptide_deformylase	8019259511	Ga0599601_01_2471233_2471727	peptide_deformylase	8019257108	Enterococcus_faecalis_1521	2471233	2471727	SAMN23424733
COG0242	J	Peptide_deformylase	8019259461	Ga0599601_01_2416306_2416869	peptide_deformylase	8019257108	Enterococcus_faecalis_1521	2416306	2416869	SAMN23424733
COG0244	J	Ribosomal_protein_L10	8019259165	Ga0599601_01_2130551_2131051	large_subunit_ribosomal_protein_L10	8019257108	Enterococcus_faecalis_1521	2130551	2131051	SAMN23424733
COG0245	I	2C-methyl-D-erythritol_2,4-cyclodiphosphate_synthase	8019257145	Ga0599601_01_45729_46202	2-C-methyl-D-erythritol_2,4-cyclodiphosphate_synthase	8019257108	Enterococcus_faecalis_1521	45729	46202	SAMN23424733
COG0246	G	Mannitol-1-phosphate/altronate_dehydrogenases	8019257418	Ga0599601_01_302395_303549	mannitol-1-phosphate_5-dehydrogenase	8019257108	Enterococcus_faecalis_1521	302395	303549	SAMN23424733
COG0247	C	Fe-S_oxidoreductase	8019257975	Ga0599601_01_865521_866282	L-lactate_dehydrogenase_complex_protein_LldE	8019257108	Enterococcus_faecalis_1521	865521	866282	SAMN23424733
COG0249	L	DNA_mismatch_repair_ATPase_MutS	8019259551	Ga0599601_01_2506736_2509312	DNA_mismatch_repair_protein_MutS	8019257108	Enterococcus_faecalis_1521	2506736	2509312	SAMN23424733
COG0250	K	Transcription_antitermination_factor_NusG	8019259177	Ga0599601_01_2141695_2142240	transcriptional_antiterminator_NusG	8019257108	Enterococcus_faecalis_1521	2141695	2142240	SAMN23424733
COG0251	V	Enamine_deaminase_RidA,_house_cleaning_of_reactive_enamine_intermediates,_YjgF/YER057c/UK114_family	8019259045	Ga0599601_01_2001840_2002220	2-iminobutanoate/2-iminopropanoate_deaminase	8019257108	Enterococcus_faecalis_1521	2001840	2002220	SAMN23424733
COG0251	V	Enamine_deaminase_RidA,_house_cleaning_of_reactive_enamine_intermediates,_YjgF/YER057c/UK114_family	8019257134	Ga0599601_01_31710_32090	2-iminobutanoate/2-iminopropanoate_deaminase	8019257108	Enterococcus_faecalis_1521	31710	32090	SAMN23424733
COG0251	V	Enamine_deaminase_RidA,_house_cleaning_of_reactive_enamine_intermediates,_YjgF/YER057c/UK114_family	8019257208	Ga0599601_01_119717_120985	reactive_intermediate/imine_deaminase	8019257108	Enterococcus_faecalis_1521	119717	120985	SAMN23424733
COG0252	J E	L-asparaginase/archaeal_Glu-tRNAGln_amidotransferase_subunit_D	8019258031	Ga0599601_01_924340_925305	L-asparaginase	8019257108	Enterococcus_faecalis_1521	924340	925305	SAMN23424733
COG0253	E	Diaminopimelate_epimerase	8019257466	Ga0599601_01_349863_350843	diaminopimelate_epimerase	8019257108	Enterococcus_faecalis_1521	349863	350843	SAMN23424733
COG0254	J	Ribosomal_protein_L31	8019258038	Ga0599601_01_931637_931906	large_subunit_ribosomal_protein_L31	8019257108	Enterococcus_faecalis_1521	931637	931906	SAMN23424733
COG0255	J	Ribosomal_protein_L29	8019257253	Ga0599601_01_160539_160736	large_subunit_ribosomal_protein_L29	8019257108	Enterococcus_faecalis_1521	160539	160736	SAMN23424733
COG0256	J	Ribosomal_protein_L18	8019257261	Ga0599601_01_163731_164087	large_subunit_ribosomal_protein_L18	8019257108	Enterococcus_faecalis_1521	163731	164087	SAMN23424733
COG0257	J	Ribosomal_protein_L36	8019257268	Ga0599601_01_167788_167904	large_subunit_ribosomal_protein_L36	8019257108	Enterococcus_faecalis_1521	167788	167904	SAMN23424733
COG0258	L	5'-3'_exonuclease<<>>COG0749	8019257722	Ga0599601_01_625395_628043	DNA_polymerase-1	8019257108	Enterococcus_faecalis_1521	625395	628043	SAMN23424733
COG0261	J	Ribosomal_protein_L21	8019257816	Ga0599601_01_718440_718748	large_subunit_ribosomal_protein_L21	8019257108	Enterococcus_faecalis_1521	718440	718748	SAMN23424733
COG0262	H	Dihydrofolate_reductase	8019258412	Ga0599601_01_1313287_1313781	dihydrofolate_reductase	8019257108	Enterococcus_faecalis_1521	1313287	1313781	SAMN23424733
COG0262	H	Dihydrofolate_reductase	8019259790	Ga0599601_02_60507_61013	dihydrofolate_reductase	8019257108	Enterococcus_faecalis_1521	60507	61013	SAMN23424733
COG0262	H	Dihydrofolate_reductase	8019257359	Ga0599601_01_237016_237558	dihydrofolate_reductase	8019257108	Enterococcus_faecalis_1521	237016	237558	SAMN23424733
